StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,easy_attn,deviceinfo_Browser,deviceinfo_Version,deviceinfo_Operating System,deviceinfo_Resolution,Q204,Q205_Browser,Q205_Version,Q205_Operating System,Q205_Resolution,Age,Race,GEN,Edu,HHincome,Chk1_1,Chk1_2,Chk1_3,Chk1_4,Chk1_5,Chk1_6,Chk1_7,Chk1_8,Chk1_9,ABLE,More,Less,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,Vol_1,Vol_2,Vol_3,Vol_4,Vol_5,Vol_6,Vol_7,Vol_8,Vol_9,Vol_10,With_1,With_2,With_3,With_4,With_5,With_6,With_7,With_8,With_9,With_10,Comp_1,Comp_2,Comp_3,Comp_4,Comp_5,Comp_6,Comp_7,Comp_8,Comp_9,Comp_10,Plt_1,Plt_2,Plt_3,Plt_4,Plt_5,Plt_6,Plt_7,Plt_8,Plt_9,Plt_10,ABL2,POP,Ind_1,Ind_2,Ind_3,Ind_4,Ind_5,Ind_6,Ind_7,Ind_8,Ind_9,Ind_10,HAP_1,Ord_1,Ord_2,Ord_3,Ord_4,Ord_5,Ord_6,Ord_7,Ord_8,Ord_9,Ord_10,HLTH,Enth_1,Enth_2,Enth_3,Enth_4,Enth_5,Enth_6,Enth_7,Enth_8,Enth_9,Enth_10,Asrt_1,Asrt_2,Asrt_3,Asrt_4,Asrt_5,Asrt_6,Asrt_7,Asrt_8,Asrt_9,Asrt_10,HOT,Intel_1,Intel_2,Intel_3,Intel_4,Intel_5,Intel_6,Intel_7,Intel_8,Intel_9,Intel_10,Open_1,Open_2,Open_3,Open_4,Open_5,Open_6,Open_7,Open_8,Open_9,Open_10,T1_page_submit,T1_click_count,S1,T2_page_submit,T2_click_count,S2,T3_page_submit,T3_click_count,S3,T4_page_submit,T4_click_count,S4,T5_page_submit,T5_click_count,S5,T6_page_submit,T6_click_count,S6,T7_page_submit,T7_click_count,S7,T8_page_submit,T8_click_count,S8,T9_page_submit,T9_click_count,S9,T10_page_submit,T10_click_count,S10,GRP_1,GRP_2,GRP_3,GRP_4,GRP_5,GRP_6,GRP_7,GRP_8,easy_attn2,total_na
4/24/2020 5:59,4/24/2020 6:21,0,71.68.101.187,100,1314,1,4/24/2020 6:21,R_24pbJljJg7gdu4A,,,,,35.19360352,-80.68650055,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,56,7,2,16,5,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,4,3,3,2,3,3,1,4,1,4,1,4,1,4,1,1,4,1,4,1,4,1,1,4,1,1,1,4,4,1,4,1,1,4,1,4,4,1,4,3,4,4,1,1,1,3,1,5,4,1,1,1,4,1,4,4,1,1,7,3,4,4,4,4,4,4,3,4,3,5,4,1,1,4,4,3,1,4,3,4,4,3,2,4,2,4,4,3,4,3,5,4,1,4,4,1,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,514.892,14,1,514.892,14,2,514.892,14,2,514.892,14,3,514.892,14,8,514.892,14,8,514.892,14,7,514.892,14,8,514.892,14,5,514.891,14,3,3,2,3,3,2,2,4,2,0,10
4/24/2020 6:07,4/24/2020 6:25,0,97.95.113.4,100,1125,1,4/24/2020 6:25,R_OOn1LsSkdquLOlH,,,,,43.17720032,-85.24729919,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1920x1080,,,,,,39,1,1,14,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,4,3,4,1,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,1,3,1,1,1,5,5,1,5,1,1,5,1,5,5,1,1,1,5,5,1,1,1,1,0,5,5,1,1,1,5,1,5,4,1,1,8,1,5,5,5,1,5,1,1,5,5,5,5,1,1,1,5,1,1,5,5,5,1,1,5,1,5,1,1,3,1,5,5,5,1,5,5,1,1,4,5,1,5,5,1,5,5,1,1,4,5,1,5,115.236,13,1,115.236,13,5,115.237,13,2,115.236,13,3,115.236,13,8,115.236,13,1,115.236,13,5,115.236,13,8,115.236,13,6,115.236,13,3,1,1,1,1,1,1,1,1,0,11
4/24/2020 6:39,4/24/2020 6:57,0,108.95.131.70,100,1104,1,4/24/2020 6:57,R_2zRV20Ypgwc3pRf,,,,,31.83779907,-106.538002,anonymous,EN,0,Chrome,81.0.4044.122,Macintosh,1680x1050,,,,,,61,1,2,16,2,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,3,2,4,3,2,2,4,2,4,2,4,2,3,2,2,4,2,5,2,4,3,1,3,2,2,1,3,2,1,4,2,1,5,2,4,3,1,3,2,4,4,1,1,1,2,1,5,4,1,3,2,4,2,3,2,2,4,7,4,3,2,4,4,2,4,3,4,3,8,2,3,4,3,2,4,3,4,2,4,2,2,4,2,4,2,2,1,3,3,4,4,1,5,5,1,1,5,4,2,3,4,1,5,5,1,2,5,4,2,3,365.266,12,1,365.266,12,7,365.266,12,2,365.266,12,3,365.266,12,8,365.266,12,8,365.265,12,6,365.265,12,8,365.265,12,5,365.265,12,5,2,1,1,1,1,1,3,2,0,11
4/24/2020 6:39,4/24/2020 6:58,0,47.217.132.216,100,1126,1,4/24/2020 6:58,R_1QLZwnsZEVK9SMG,,,,,35.74450684,-95.3451004,anonymous,EN,0,Chrome,81.0.4044.113,Windows NT 10.0,1920x1080,,,,,,26,3,2,14,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,3,1,3,1,2,1,1,3,2,5,2,5,1,3,2,2,5,4,5,4,5,4,2,1,4,4,5,4,2,2,4,5,3,2,3,3,5,1,5,1,5,5,1,1,1,2,1,3,5,1,1,2,4,1,3,2,1,3,9,2,5,5,4,3,5,1,1,4,4,4,1,5,5,3,2,2,1,5,3,5,1,1,5,1,1,1,1,3,1,5,3,5,1,5,4,3,1,5,5,1,4,5,1,5,4,1,1,5,5,1,5,223.298,15,1,223.297,15,2,223.297,15,5,223.297,15,3,223.297,15,8,223.297,15,8,223.297,15,7,223.297,15,8,223.297,15,5,223.297,15,8,2,1,3,3,2,1,1,2,0,11
4/24/2020 6:53,4/24/2020 7:04,0,65.249.174.65,100,663,1,4/24/2020 7:04,R_72hRQLTgIi1TswF,,,,,34.0296936,-84.14689636,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 6.3,1366x768,,,,,,58,1,1,16,4,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,3,3,3,3,3,2,5,4,4,3,4,2,4,3,3,3,4,4,4,4,2,4,4,3,4,3,4,3,4,3,4,4,2,4,4,3,4,4,4,4,3,2,2,3,1,7,4,2,3,3,4,4,2,3,3,4,7,3,3,5,4,4,4,4,2,3,4,5,5,4,4,4,4,4,2,2,4,3,3,4,3,4,2,4,3,4,5,3,4,4,4,4,4,5,2,4,3,2,3,3,3,4,3,4,5,4,4,2,4,158.255,27,0,158.255,27,8,158.254,27,1,158.254,27,2,158.254,27,4,158.254,27,7,158.254,27,5,158.255,27,8,158.255,27,6,158.256,27,8,3,3,3,4,4,4,4,2,0,11
4/24/2020 6:53,4/24/2020 7:12,0,76.104.104.130,100,1147,1,4/24/2020 7:12,R_3MldZigJc8l9EG4,,,,,37.17939758,-77.38580322,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 10.0,1536x864,,,,,,71,1,2,15,5,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,2,3,2,3,1,4,2,4,2,4,2,4,2,2,4,2,4,2,4,2,2,3,2,2,1,4,4,1,4,1,1,4,1,4,4,1,4,1,5,4,1,1,1,1,0,6,4,2,2,2,4,2,4,3,2,2,8,2,3,4,4,4,2,4,2,2,2,7,4,2,2,2,4,2,2,4,4,4,2,2,4,2,4,2,2,4,2,4,5,4,2,4,4,2,2,4,3,2,4,4,2,4,3,2,2,4,3,2,4,390.229,12,1,390.229,12,2,390.229,12,1,390.229,12,3,390.229,12,8,390.229,12,8,390.229,12,2,390.229,12,8,390.229,12,5,390.229,12,6,2,2,2,2,2,2,2,2,0,11
4/24/2020 7:00,4/24/2020 7:14,0,173.48.138.252,100,852,1,4/24/2020 7:14,R_1ILRZUMyCHiIOqO,,,,,42.48890686,-70.96469879,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1536x864,,,,,,63,1,1,16,7,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,3,3,2,3,1,2,3,2,4,3,4,3,3,2,2,3,3,4,3,3,3,2,2,2,3,3,2,3,3,3,3,2,3,2,3,4,1,4,2,4,4,2,1,2,3,1,5,4,2,1,1,4,1,4,3,2,2,7,3,4,3,4,4,2,3,2,4,3,8,2,4,4,4,2,3,4,3,3,2,3,3,3,2,3,4,3,4,3,4,6,4,2,4,4,2,1,4,4,2,4,4,2,4,4,2,1,4,4,2,4,267.942,11,1,267.945,11,2,267.942,11,1,267.945,11,3,267.944,11,8,267.945,11,5,267.944,11,7,267.944,11,6,267.943,11,5,267.944,11,7,2,2,2,2,2,2,3,2,0,11
4/24/2020 8:13,4/24/2020 8:48,0,69.14.169.181,100,2086,1,4/24/2020 8:48,R_2QzGnRA9amqeqjf,,,,,42.36300659,-83.36270142,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 10.0,1920x1080,,,,,,41,1,2,16,4,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,2,3,4,3,3,1,5,1,3,3,4,2,4,1,4,5,2,2,5,3,2,4,1,2,1,3,2,3,4,2,4,1,1,4,2,5,2,4,3,3,3,2,1,1,4,3,0,4,3,2,1,1,4,1,5,2,2,2,7,1,5,5,4,1,4,2,3,3,5,8,4,3,4,4,5,2,1,5,4,5,5,1,2,3,1,4,4,1,4,1,8,5,2,5,4,1,1,5,5,1,5,5,2,5,4,2,1,5,5,1,4,864.099,12,1,864.099,12,7,864.099,12,2,864.099,12,3,864.099,12,8,864.099,12,4,864.099,12,2,864.099,12,8,864.099,12,3,864.1,12,5,4,4,3,4,3,4,5,4,0,11
4/24/2020 9:39,4/24/2020 10:05,0,24.208.204.197,100,1596,1,4/24/2020 10:05,R_cwsyjye5DSZeKIN,,,,,39.96479797,-83.12599945,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1366x768,,,,,,56,1,2,13,4,On,Off,Off,Off,Off,Off,Off,Off,Off,1,1,,4,3,3,1,3,1,1,4,1,5,1,5,1,4,1,1,5,1,5,1,5,1,1,5,1,1,1,4,4,1,4,1,1,4,1,5,4,1,3,2,4,4,2,1,1,2,1,5,4,1,1,1,5,2,4,4,2,2,9,1,4,4,4,3,3,4,2,3,4,8,3,4,4,4,3,2,2,5,5,5,2,2,2,4,4,4,5,3,3,3,8,5,2,5,4,2,2,4,5,1,4,5,2,5,4,2,2,4,5,2,4,384.764,47,1,384.764,47,2,384.764,47,2,384.765,47,3,384.765,47,8,384.765,47,3,384.765,47,5,384.764,47,5,384.764,47,5,384.765,47,8,3,2,2,3,2,2,4,3,0,10
4/24/2020 9:59,4/24/2020 10:08,0,199.115.98.234,100,529,1,4/24/2020 10:08,R_2c5BlaX7OSW7UgO,,,,,39.75010681,-104.995697,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 6.3,1366x768,,,,,,27,1,2,16,7,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,1,3,1,1,3,3,1,2,5,5,5,5,2,3,1,4,4,4,5,5,5,5,3,2,3,5,2,3,5,5,1,4,4,3,2,1,4,4,1,1,1,4,5,1,4,3,1,7,3,3,2,3,2,1,3,4,1,1,3,2,1,4,2,4,3,1,3,1,1,9,3,4,1,2,2,3,3,3,3,4,4,4,3,5,4,5,4,3,1,5,9,5,4,5,5,2,4,1,2,3,2,1,5,4,1,1,1,1,5,1,3,21.049,0,0,21.049,0,6,21.049,0,3,21.05,0,2,21.05,0,2,21.05,0,5,21.05,0,3,21.05,0,4,21.05,0,1,21.051,0,8,2,2,4,2,3,5,2,2,0,10
4/24/2020 9:39,4/24/2020 10:12,0,99.57.35.40,100,2001,1,4/24/2020 10:12,R_26gMJp90iehVIJB,,,,,42.35400391,-87.86750031,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1536x864,,,,,,22,6,1,13,2,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,2,2,1,3,4,2,4,4,5,4,4,4,3,2,2,2,4,2,2,5,5,5,5,2,3,5,4,3,2,2,2,5,5,5,5,4,3,3,5,1,4,5,4,4,4,0,6,3,2,5,4,2,2,3,4,5,1,8,4,2,3,3,4,1,4,1,3,1,6,2,1,3,3,3,1,4,5,4,2,5,1,4,1,1,4,4,2,4,3,7,5,1,2,3,3,1,2,4,1,2,3,1,3,5,3,2,2,4,4,5,19.54,3,0,19.54,3,2,19.541,3,1,19.541,3,3,19.541,3,3,19.541,3,5,19.541,3,1,19.541,3,5,19.541,3,7,19.54,3,1,3,3,1,4,5,4,2,4,0,11
4/24/2020 9:59,4/24/2020 10:16,0,66.191.255.194,100,1038,1,4/24/2020 10:16,R_aaC8aoJ6XQY2yZP,,,,,36.52400208,-82.51629639,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1536x864,,,,,,45,1,1,14,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,1,3,3,2,1,2,2,2,4,2,5,2,2,2,2,5,1,5,2,5,2,2,2,2,2,4,4,2,2,4,2,2,2,2,4,4,4,4,2,5,4,1,1,1,1,1,5,4,4,4,2,4,2,2,2,4,4,5,2,4,4,4,2,5,2,2,2,5,6,4,2,2,4,4,2,2,4,5,4,4,4,2,4,2,4,4,2,4,2,7,5,1,4,4,1,1,4,4,1,4,5,1,4,4,1,1,4,4,1,4,417.001,11,1,417.002,11,7,417.002,11,2,417.002,11,3,417.002,11,8,417.002,11,2,417.002,11,7,417.002,11,4,417.002,11,3,417,11,5,1,1,1,1,1,1,1,1,0,11
4/24/2020 10:22,4/24/2020 10:29,0,71.113.133.164,100,438,1,4/24/2020 10:29,R_1opVeNThy4RVFgv,,,,,40.17880249,-77.00469971,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 6.3,1366x768,,,,,,52,8,2,16,1,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,3,2,2,3,2,1,5,1,5,1,5,1,5,1,5,5,1,5,4,5,1,5,5,1,5,4,3,3,3,3,3,2,3,3,3,3,2,3,4,3,3,3,3,1,2,3,-3,1,3,3,3,4,3,3,3,2,3,3,0,3,3,3,4,3,4,2,3,3,4,2,1,5,5,5,1,5,5,1,1,3,1,1,5,1,5,1,1,5,1,5,1,3,4,3,1,3,3,5,3,3,1,3,3,3,2,2,3,5,3,3,4,61.026,12,0,61.026,12,6,61.026,12,5,61.025,12,3,61.025,12,4,61.025,12,2,61.025,12,1,61.025,12,3,61.025,12,3,61.026,12,8,2,2,2,2,2,2,2,2,0,11
4/24/2020 10:22,4/24/2020 10:30,0,199.115.98.146,100,487,1,4/24/2020 10:30,R_2TB6fTrJ8EOFiFt,,,,,39.75010681,-104.995697,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 6.1,1366x768,,,,,,25,1,1,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,4,4,4,4,2,5,4,2,3,3,1,2,5,1,2,4,5,3,1,1,3,2,5,3,1,3,1,2,3,1,3,4,3,3,5,4,3,4,5,4,2,5,3,5,1,5,4,3,3,1,5,3,3,2,5,2,10,5,5,4,5,3,4,4,5,3,3,9,3,3,5,4,5,5,4,5,4,3,3,3,2,4,3,1,5,3,5,1,8,5,4,1,5,2,5,2,4,3,3,4,4,1,4,4,1,4,1,4,2,141.194,15,1,141.312,15,2,141.194,15,2,141.311,15,3,141.311,15,3,141.311,15,5,141.311,15,6,141.307,15,5,141.303,15,5,141.303,15,5,2,3,1,4,3,5,5,3,0,11
4/24/2020 10:09,4/24/2020 10:30,0,172.111.136.8,100,1290,1,4/24/2020 10:30,R_8D6bV1XK34d35qp,,,,,34.05439758,-118.2440033,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1366x768,,,,,,30,1,1,17,5,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,4,4,4,3,4,4,1,5,1,5,1,5,2,5,1,2,5,1,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,1,5,5,1,4,2,5,5,1,1,4,2,2,8,5,1,1,1,5,1,5,5,1,1,9,1,5,5,5,1,5,1,1,5,5,8,5,1,2,2,5,4,1,5,5,5,5,5,1,5,2,5,5,1,5,2,8,5,1,5,5,2,2,5,5,1,5,5,1,5,5,2,1,5,5,1,5,320.88,15,1,320.875,15,5,321.025,15,1,321.024,15,3,321.025,15,8,321.025,15,8,321.025,15,5,321.025,15,8,321.026,15,1,321.026,15,8,5,5,5,5,5,5,5,5,0,10
4/24/2020 10:55,4/24/2020 11:10,0,70.114.85.198,100,936,1,4/24/2020 11:10,R_3fDDmvdGrj4E0of,,,,,32.81790161,-96.63189697,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1536x864,,,,,,31,1,1,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,2,3,2,3,1,2,4,2,4,2,4,2,4,2,2,2,4,2,2,4,4,5,2,4,4,3,4,3,2,4,2,2,3,2,4,4,2,4,2,4,4,2,1,1,3,0,4,2,4,4,2,2,3,2,3,5,3,3,2,5,4,3,2,4,2,1,5,4,5,2,4,4,4,2,4,5,2,2,2,1,2,5,2,5,1,2,4,2,4,4,2,4,2,1,5,5,2,2,4,2,3,4,2,1,5,4,2,2,4,2,196.517,13,1,196.517,13,2,196.517,13,2,196.517,13,3,196.517,13,8,196.517,13,8,196.517,13,8,196.517,13,5,196.517,13,3,196.517,13,5,1,2,1,2,1,1,1,2,0,11
4/24/2020 12:05,4/24/2020 12:13,0,98.224.96.173,100,499,1,4/24/2020 12:13,R_behLZvXjS4WqQud,,,,,36.31700134,-119.3087006,anonymous,EN,0,Chrome,80.0.3987.163,Windows NT 6.3,1366x768,,,,,,30,2,1,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,1,4,,3,4,4,3,4,4,5,5,5,4,5,4,4,5,5,4,4,5,4,5,5,5,4,4,5,5,5,5,5,4,4,4,5,5,4,5,4,4,5,5,4,4,4,5,5,5,2,8,4,5,3,5,4,4,5,5,5,4,9,4,5,5,4,4,5,4,4,5,5,8,4,5,4,5,5,4,5,5,3,4,4,4,5,4,4,5,4,4,4,5,8,4,4,4,5,4,4,5,5,3,5,4,5,5,4,4,5,5,4,5,5,108.761,17,1,108.761,17,2,108.761,17,3,108.761,17,5,108.761,17,4,108.761,17,5,108.761,17,5,108.761,17,7,108.761,17,1,108.761,17,8,4,4,5,4,5,5,5,4,0,10
4/24/2020 14:09,4/24/2020 14:15,0,71.233.222.1,100,367,1,4/24/2020 14:15,R_1ISgFrni2fMUiqT,,,,,42.45669556,-71.37470245,anonymous,EN,0,Chrome,83.0.4103.23,Macintosh,1680x1050,,,,,,23,1,2,16,8,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,1,4,1,2,2,1,4,1,5,2,4,2,4,1,1,1,5,1,5,1,5,5,1,5,5,1,5,5,1,5,1,1,5,1,5,2,1,5,1,5,5,1,1,1,1,0,1,4,1,2,2,5,1,4,3,4,3,4,1,5,5,5,1,5,1,1,4,5,7,1,5,5,5,1,4,5,1,2,1,1,1,5,1,5,1,1,5,1,5,2,5,1,5,5,1,1,5,5,1,5,5,1,5,5,1,1,5,4,1,5,67.108,11,1,67.108,11,2,67.108,11,2,67.108,11,3,67.108,11,8,67.108,11,8,67.108,11,6,67.107,11,8,67.107,11,5,67.107,11,5,1,1,1,1,1,1,1,1,0,11
4/24/2020 14:05,4/24/2020 14:16,0,216.186.133.181,100,654,1,4/24/2020 14:16,R_2VImnlmz3vc9E4X,,,,,42.36300659,-83.36270142,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1536x864,,,,,,45,1,2,14,2,On,Off,Off,Off,Off,Off,Off,Off,Off,1,1,,4,4,2,3,2,4,2,2,2,4,4,3,2,4,2,3,4,2,3,1,4,4,2,4,2,3,1,4,5,1,5,1,1,5,1,5,4,2,4,1,5,5,2,1,2,2,1,7,4,2,2,2,4,2,5,3,4,2,8,2,4,4,3,4,3,4,2,2,4,6,4,2,2,4,4,2,1,5,5,5,3,5,2,4,1,3,4,1,4,1,4,4,2,4,4,2,3,5,4,2,4,4,2,4,4,2,2,5,4,2,4,124.383,12,0,124.383,12,6,124.383,12,6,124.383,12,3,124.383,12,6,124.383,12,1,124.383,12,7,124.383,12,4,124.383,12,4,124.383,12,3,4,4,4,3,4,4,4,4,0,10
4/24/2020 14:14,4/24/2020 14:26,0,97.103.15.147,100,722,1,4/24/2020 14:26,R_2XcICVuFKG4hNv5,,,,,28.91070557,-81.1957016,anonymous,EN,0,Chrome,73.0.3683.75,Windows NT 10.0,1920x1080,,,,,,38,1,1,14,4,On,Off,Off,Off,Off,Off,Off,Off,Off,1,2,,4,2,3,3,3,3,1,5,1,5,1,5,1,5,1,1,4,1,5,1,4,2,1,4,1,1,2,4,4,1,5,1,1,4,1,5,4,1,5,1,5,5,1,1,1,2,1,5,5,1,1,1,5,1,5,5,2,1,8,2,2,2,2,4,2,4,4,2,2,9,2,4,2,4,4,4,2,5,5,5,4,2,2,4,1,4,4,2,4,2,7,4,2,4,4,2,1,5,4,1,4,4,1,4,4,1,1,5,4,1,4,314.994,15,1,314.994,15,7,314.994,15,1,314.994,15,3,314.994,15,8,314.994,15,5,314.994,15,4,314.994,15,5,314.994,15,3,314.994,15,3,4,3,3,3,2,2,4,3,0,10
4/24/2020 14:26,4/24/2020 14:37,0,73.236.40.189,100,659,1,4/24/2020 14:37,R_1dnyyGTR41mKSm5,,,,,41.02659607,-80.34980011,anonymous,EN,0,Chrome,80.0.3987.122,Windows NT 10.0,1920x1080,,,,,,60,1,1,14,3,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,3,2,3,4,1,1,4,1,4,1,5,1,4,1,1,4,2,4,1,5,2,1,4,1,3,1,4,4,1,4,1,1,4,1,4,4,1,4,1,4,4,1,1,1,2,0,5,5,1,1,1,5,1,4,3,2,1,8,1,4,4,5,2,2,1,1,4,2,6,3,1,1,1,5,3,1,5,4,5,4,3,2,4,2,4,4,2,4,4,5,4,1,4,4,1,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,206.418,13,1,206.418,13,2,206.418,13,1,206.418,13,3,206.418,13,8,206.418,13,8,206.418,13,6,206.418,13,7,206.417,13,5,206.417,13,5,3,2,2,2,2,2,3,2,0,11
4/24/2020 14:27,4/24/2020 14:42,0,47.41.27.98,100,931,1,4/24/2020 14:42,R_3kDZGKmWqIOhMS5,,,,,33.76300049,-118.1773987,anonymous,EN,0,Firefox,75,Windows NT 10.0,1963x1104,,,,,,32,6,1,16,3,On,Off,Off,Off,Off,Off,Off,Off,Off,1,4,,4,1,1,1,3,3,1,1,1,4,4,1,4,1,1,2,1,4,4,4,1,1,3,1,3,4,2,1,3,1,5,2,4,4,1,5,3,3,4,3,4,2,1,2,4,3,-1,5,2,4,1,4,4,2,4,4,3,3,10,5,5,5,5,1,5,1,1,5,5,8,4,1,2,4,4,2,1,4,4,4,3,3,3,4,4,4,4,2,4,2,5,4,3,4,1,4,3,1,4,2,3,5,2,2,3,2,3,3,3,2,4,68.447,14,1,68.447,14,8,68.447,14,1,68.447,14,3,68.447,14,8,68.447,14,5,68.447,14,2,68.447,14,6,68.447,14,1,68.447,14,2,4,2,5,2,4,4,4,3,0,10
4/24/2020 14:15,4/24/2020 14:47,0,66.31.48.108,100,1895,1,4/24/2020 14:47,R_1Cw6rxKppPGOSN9,,,,,42.42799377,-71.0617981,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1366x768,,,,,,27,1,2,16,4,On,Off,Off,Off,Off,Off,Off,Off,Off,1,3,,4,4,4,2,4,1,1,3,2,4,2,4,2,1,1,1,2,2,4,2,2,2,2,2,4,2,2,3,4,2,4,2,4,4,2,4,4,2,2,4,2,2,4,2,4,2,2,7,2,2,4,4,4,2,4,4,4,2,7,4,4,4,4,2,4,2,3,4,4,8,4,2,2,2,4,2,2,4,4,4,3,4,4,4,4,4,4,2,4,2,8,4,2,4,4,2,3,4,3,4,4,5,1,4,4,2,4,4,4,3,4,180.179,16,1,180.179,16,4,180.179,16,4,180.179,16,3,180.18,16,8,180.18,16,8,180.18,16,7,180.18,16,8,180.18,16,3,180.179,16,4,4,4,4,4,4,3,4,4,0,10
4/24/2020 15:23,4/24/2020 15:33,0,70.179.22.113,100,585,1,4/24/2020 15:33,R_22XhpaHIconk4ho,,,,,32.74490356,-117.1650009,anonymous,EN,0,Chrome,80.0.3987.122,Windows NT 10.0,1536x864,,,,,,38,1,1,14,2,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,4,3,1,2,1,1,4,1,4,3,5,3,4,1,1,3,3,4,2,3,2,2,3,2,3,2,5,5,2,5,1,2,4,1,3,5,1,4,1,3,4,2,1,2,3,0,5,3,3,3,2,3,1,3,3,2,2,5,2,4,4,3,2,4,2,2,4,4,5,3,2,3,2,4,3,3,4,4,4,2,2,3,3,4,3,3,2,3,4,5,4,2,3,3,3,2,3,4,2,4,4,2,3,3,2,2,3,4,2,4,202.399,11,1,202.398,11,2,202.398,11,2,202.398,11,3,202.398,11,8,202.398,11,7,202.398,11,2,202.398,11,7,202.398,11,5,202.399,11,5,3,2,2,1,2,2,2,2,0,11
4/24/2020 15:47,4/24/2020 15:58,0,24.88.233.215,100,642,1,4/24/2020 15:58,R_UouGM5tgWcQIGRj,,,,,34.95410156,-78.73950195,anonymous,EN,0,Chrome,76.0.3809.146,Linux x86_64,1600x900,,,,,,46,2,1,14,5,On,Off,Off,Off,Off,Off,Off,Off,Off,1,4,,4,4,4,4,4,1,1,5,1,5,1,5,1,5,1,1,5,1,5,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,1,5,5,1,5,1,5,5,1,1,1,1,3,9,5,1,1,1,5,1,5,5,1,1,10,1,5,5,5,1,5,1,1,5,5,9,5,1,1,3,5,1,1,5,5,5,5,1,1,5,1,5,5,1,5,1,8,5,1,5,5,1,1,5,5,1,5,5,1,5,5,1,1,5,5,1,5,360.02,11,1,360.02,11,2,360.02,11,2,360.02,11,3,360.02,11,8,360.02,11,8,360.02,11,5,360.02,11,8,360.021,11,5,360.021,11,5,4,4,4,3,4,4,4,5,0,10
4/24/2020 16:04,4/24/2020 16:25,0,66.171.4.92,100,1256,1,4/24/2020 16:25,R_YWHBPBSkrTgePtL,,,,,30.68260193,-94.89880371,anonymous,EN,0,Chrome,81.0.4044.122,Windows NT 10.0,1440x900,,,,,,50,1,1,13,5,On,Off,Off,Off,Off,Off,Off,Off,Off,0,,,4,1,4,1,3,3,4,1,4,4,2,4,2,2,5,4,5,2,4,4,5,2,1,2,1,1,2,4,4,2,4,2,3,2,2,3,4,4,4,1,5,4,1,2,4,1,1,1,5,4,4,2,5,1,4,3,2,4,8,2,4,4,4,1,5,2,2,4,4,8,1,5,5,5,1,4,4,4,4,5,4,4,3,1,1,4,3,1,4,1,7,4,2,4,4,2,2,4,4,2,4,4,2,4,4,2,2,4,4,2,4,369.874,17,1,369.874,17,2,369.874,17,5,369.874,17,3,369.874,17,8,369.874,17,8,369.874,17,2,369.874,17,7,369.874,17,5,369.874,17,5,3,3,2,3,2,2,4,2,0,11
